,Sno,Address,City,State code,Country,Rentel_price,Deposit
2149,2149,"Downtown Recreation Center, 363 Livingston Street, Orlando, FL 32801, USA", Orlando, FL 32801, USA,$ 1150,
2150,2150,"Orlando, FL", FL,, USA,$ 4500,
2151,2151,"Orlando, FL", FL,, USA,$ 6120,
2152,2152,"5530 Chrishire Way, Orlando, FL 32822, USA", Orlando, FL 32822, USA,$ 1400,
2153,2153,8644 Sandberry Boulevard,,, USA,$ 3999,3999
2154,2154,"Conroy Rd. and Cypress Woods Dr., Conroy Road, Orlando, FL 32811, USA", Orlando, FL 32811, USA,$ 1800,
2155,2155,"1939 Gunn Road, Winter Park, FL 32792, USA", Winter Park, FL 32792, USA,$ 3399,
2156,2156,"10100 Eventide Court, Williamsburg, Orange County, FL 32821, USA", Orange County, FL 32821, USA,$ 2380,
2157,2157,"New Bethel African Methodist Episcopal Church, Westmoreland Drive, Orlando, FL 32805, USA", Orlando, FL 32805, USA,$ 1300,
2158,2158,"8646 Otter Creek Court, Orange County, FL 32829, USA", Orange County, FL 32829, USA,$ 2650,
2159,2159,"2023 Dixie Belle Drive, Orlando, FL 32812, USA", Orlando, FL 32812, USA,$ 2000,
2160,2160,"Tangelo Park Elementary School, Anzio Street, Oak Ridge, FL 32819, USA", Oak Ridge, FL 32819, USA,$ 1995,
2161,2161,"4022 Atrium Drive, Orlando, FL 32822, USA", Orlando, FL 32822, USA,$ 1550,
2162,2162,"11129 Grande Pines Circle, Orange County, FL 32821, USA", Orange County, FL 32821, USA,$ 1850,
2163,2163,"Vista Cay at Harbor Square, Shoreway Loop, Orange County, FL 32819, USA", Orange County, FL 32819, USA,$ 2500,
2164,2164,"3040 Kilgore Street, Orlando, FL 32803, USA", Orlando, FL 32803, USA,$ 2250,
2165,2165,"1027 South Hiawassee Road, MetroWest, Orlando, FL 32835, USA", Orlando, FL 32835, USA,$ 1350,
2166,2166,"Winter Park, FL", FL,, USA,$ 5700,
2167,2167,"Orlando, FL", FL,, USA,$ 15600,
2168,2168,"Meadow Woods, Orange County, Florida, USA", Orange County, Florida, USA,$ 3270,
2169,2169,"Orlando, FL", FL,, USA,$ 7170,
2170,2170,"unnamed road, Orange County, FL 32819, USA", Orange County, FL 32819, USA,$ 3350,
2171,2171,"Orlando, FL", FL,, USA,$ 5850,
2172,2172,"Orlando, FL", FL,, USA,$ 14970,
2173,2173,"Shingle Creek Trail, Orlando, FL 32811, USA", Orlando, FL 32811, USA,$ 1450,
2174,2174,"Orlando, FL, 32896", FL,32896, USA,$ 17640,
2175,2175,"Orlando, FL", FL,, USA,$ 8790,
2176,2176,"950 Barbados Avenue, Alafaya, FL 32825, USA", Alafaya, FL 32825, USA,$ 950,
2177,2177,"Orlando, FL", FL,, USA,$ 18630,
2178,2178,"926 North Bumby Avenue, Orlando, FL 32803, USA", Orlando, FL 32803, USA,$ 2900,
2179,2179,"Charades Street, Orange County, FL 32832, USA", Orange County, FL 32832, USA,$ 3050,
2180,2180,"Orlando, FL", FL,, USA,$ 5460,
2181,2181,"2368 Mid Town Terrace, Orlando, FL 32839, USA", Orlando, FL 32839, USA,$ 2099,
2182,2182,"4510 Goddard Avenue, Fairview Shores CDP, Orange County, FL 32804, USA", Orange County, FL 32804, USA,$ 1850,
2183,2183,5109 clarion oaks drive,,, USA,$ 2275,2275
2184,2184,"11955 Hatcher Circle, Southchase, Orange County, FL 32824, USA", Orange County, FL 32824, USA,$ 2500,
2185,2185,"Orlando, FL", FL,, USA,$ 3570,
2186,2186,"2193 Rush Bay Way, Orange County, FL 32824, USA", Orange County, FL 32824, USA,$ 2950,
2187,2187,"Bethel Christian Church Assembly of God, Renee Avenue, Orange County, FL 32793, USA", Orange County, FL 32793, USA,$ 2500,
2188,2188,"Orlando, FL, 32896", FL,32896, USA,$ 5580,
2189,2189,"1277 Corbett Lane, Orlando, FL 32806, USA", Orlando, FL 32806, USA,$ 4500,
2190,2190,"Casa de Hóspedes, Robert Trent Jones Drive, MetroWest, Orlando, FL 32835, USA", Orlando, FL 32835, USA,$ 1350,
2191,2191,"1556 Ridgewood Street, Orlando, FL 32803, USA", Orlando, FL 32803, USA,$ 2100,
2192,2192,"Orlando, FL", FL,, USA,$ 1800,
2193,2193,"Orlando, FL", FL,, USA,$ 5400,
2194,2194,"6111 Curry Ford Road, Orlando, FL 32822, USA", Orlando, FL 32822, USA,$ 2000,
2195,2195,"Orlando, FL", FL,, USA,$ 11970,
2196,2196,"Orlando, FL", FL,, USA,$ 5550,
2197,2197,"3307 Greenwich Village Boulevard, MetroWest, Orlando, FL 32835, USA", Orlando, FL 32835, USA,$ 1550,1550
2198,2198,"Orlando, FL, 32896", FL,32896, USA,$ 16770,
2199,2199,"Orlando, FL", FL,, USA,$ 13770,
2200,2200,"14509 Cedar Branch Way, Meadow Woods, Orange County, FL 32824, USA", Orange County, FL 32824, USA,$ 3200,
2201,2201,"Orlando, FL", FL,, USA,$ 6750,
2202,2202,"Orlando, FL, 32896", FL,32896, USA,$ 3480,
2203,2203,"Hampton Avenue, Orlando, FL 32803, USA", Orlando, FL 32803, USA,$ 2200,
2204,2204,"Orlando, FL", FL,, USA,$ 7380,
2205,2205,"202 Clemens Court, Alafaya, FL 32828, USA", Alafaya, FL 32828, USA,$ 2195,
2206,2206,"Orlando, FL", FL,, USA,$ 6840,
2207,2207,"Orlando, FL", FL,, USA,$ 4710,
2208,2208,"5501 Arnold Palmer Drive, Orlando, FL 32811, USA", Orlando, FL 32811, USA,$ 1850,
2209,2209,"Orlando, FL", FL,, USA,$ 7470,
2210,2210,"Orlando, FL", FL,, USA,$ 4500,
2211,2211,"Lyme Bay Drive, Orange County, FL 32839, USA", Orange County, FL 32839, USA,$ 1500,
2212,2212,"Orlando, FL", FL,, USA,$ 6420,
2213,2213,"Orlando, FL", FL,, USA,$ 9390,
2214,2214,"489 San Juan Boulevard, Orlando, FL 32807, USA", Orlando, FL 32807, USA,$ 1800,
2215,2215,"Orlando, FL", FL,, USA,$ 8070,
2216,2216,"Lee Vista Boulevard, Orlando, FL 32822, USA", Orlando, FL 32822, USA,$ 1900,
2217,2217,"Orlando, FL", FL,, USA,$ 9990,
2218,2218,"Orlando, FL", FL,, USA,$ 1890,
2219,2219,"7252 Daniel Webster Drive, Orange County, FL 32792, USA", Orange County, FL 32792, USA,$ 1450,
2220,2220,"Winter Park, FL", FL,, USA,$ 3450,
2221,2221,"6218 Castelven Drive, MetroWest, Orlando, FL 32835, USA", Orlando, FL 32835, USA,$ 2150,
2222,2222,"Orlando, FL", FL,, USA,$ 12750,
2223,2223,6956 Longmeade Lane,,, USA,$ 2220,2220
2224,2224,"Orlando, FL", FL,, USA,$ 3600,
2225,2225,"Orlando, FL", FL,, USA,$ 1800,
2226,2226,"Orlando, FL", FL,, USA,$ 11610,
2227,2227,"Pine Hills, FL, US", FL, US, USA,$ 1500,
2228,2228,"Orlando, FL", FL,, USA,$ 3600,
2229,2229,"513 Valencia Place Circle, Orange County, FL 32825, USA", Orange County, FL 32825, USA,$ 2150,
2230,2230,"Orlando, FL", FL,, USA,$ 29970,
2231,2231,"unnamed road, MetroWest, Orlando, FL 32835, USA", Orlando, FL 32835, USA,$ 1850,
2232,2232,"2572 Robert Trent Jones Drive, MetroWest, Orlando, FL 32835, USA", Orlando, FL 32835, USA,$ 1750,1750
2233,2233,"1936 Rouse Road, Alafaya, FL 32817, USA", Alafaya, FL 32817, USA,$ 1800,
2234,2234,"Orlando, FL", FL,, USA,$ 3540,
2235,2235,"1701 Grayson Drive, Orange County, FL 32825, USA", Orange County, FL 32825, USA,$ 1800,
2236,2236,"1250 S Pennsylvania Ave, Unit #8", Unit #8,, USA,$ 6700,6700
2237,2237,"415 Lakeview Street, Orlando, FL 32804, USA", Orlando, FL 32804, USA,$ 1350,1350
2238,2238,"Orlando, FL", FL,, USA,$ 4740,
2239,2239,"Orlando, FL", FL,, USA,$ 16500,
2240,2240,"3810 East Lakewood Parkway East, Phoenix, AZ 85048, USA", Phoenix, AZ 85048, USA,$ 2000,
2241,2241,"42045 North Crooked Stick Road, Phoenix, AZ 85086, USA", Phoenix, AZ 85086, USA,$ 5000,
2242,2242,"Paradise Valley, AZ, 85253", AZ,85253, USA,$ 6810,
2243,2243,"8707 West Ironwood Drive, Peoria, AZ 85345, USA", Peoria, AZ 85345, USA,$ 1895,
2244,2244,"10619 West Salem Drive, Sun City, AZ 85351, USA", Sun City, AZ 85351, USA,$ 1630,
2245,2245,"2551 East Missouri Avenue, Phoenix, AZ 85016, USA", Phoenix, AZ 85016, USA,$ 10000,
2246,2246,"West Samantha Way, Laveen, AZ 85399, USA", Laveen, AZ 85399, USA,$ 2695,
2247,2247,"5214 West Illini Street, Phoenix, AZ 85043, USA", Phoenix, AZ 85043, USA,$ 1795,
2248,2248,"4863 East Village Drive, Scottsdale, AZ 85254, USA", Scottsdale, AZ 85254, USA,$ 3700,
2249,2249,"Phoenix, AZ", AZ,, USA,$ 4200,
2250,2250,"5254 North 16th Drive, Phoenix, AZ 85015, USA", Phoenix, AZ 85015, USA,$ 4500,
2251,2251,"11658 West Andrew Lane, Peoria, AZ 85383, USA", Peoria, AZ 85383, USA,$ 3000,
2252,2252,"78 West Pasadena Avenue, Phoenix, AZ 85013, USA", Phoenix, AZ 85013, USA,$ 975,
2253,2253,"10134 W Mohawk Ln, Unit Sedona", Unit Sedona,, USA,$ 1375,1375
2254,2254,"Phoenix, AZ", AZ,, USA,$ 8250,
2255,2255,"Tempe, AZ", AZ,, USA,$ 3150,
2256,2256,"7018 North 80th Avenue, Glendale, AZ 85303, USA", Glendale, AZ 85303, USA,$ 1399,
2257,2257,"Phoenix, AZ", AZ,, USA,$ 5880,
2258,2258,"6623 East Whispering Mesquite Trail, Scottsdale, AZ 85266, USA", Scottsdale, AZ 85266, USA,$ 8000,
2259,2259,"1108 South Mill Avenue, Tempe, AZ 85281, USA", Tempe, AZ 85281, USA,$ 4000,
2260,2260,"Phoenix, AZ", AZ,, USA,$ 2940,
2261,2261,"Glendale, AZ", AZ,, USA,$ 5970,
2262,2262,"2734 West Plum Hollow Drive, Phoenix, AZ 85086, USA", Phoenix, AZ 85086, USA,$ 4200,
2263,2263,"Biltmore Promenade, 2625 East Indian School Road, Phoenix, AZ 85016, USA", Phoenix, AZ 85016, USA,$ 1095,
2264,2264,"5336 West Molly Lane, Phoenix, AZ 85083, USA", Phoenix, AZ 85083, USA,$ 2495,
2265,2265,"Phoenix, AZ", AZ,, USA,$ 8670,
2266,2266,"8359 West Utopia Road, Peoria, AZ 85382, USA", Peoria, AZ 85382, USA,$ 3500,
2267,2267,"5839 East Voltaire Avenue, Scottsdale, AZ 85254, USA", Scottsdale, AZ 85254, USA,$ 12500,
2268,2268,"Phoenix, AZ", AZ,, USA,$ 5880,
2269,2269,"2171 West Hadley Street, Phoenix, AZ 85009, USA", Phoenix, AZ 85009, USA,$ 1750,
2270,2270,"12206 West Calle Hermosa Lane, Avondale, AZ 85323, USA", Avondale, AZ 85323, USA,$ 3700,
2271,2271,"Phoenix, AZ", AZ,, USA,$ 2310,
2272,2272,"5916 East Sandra Terrace, Scottsdale, AZ 85254, USA", Scottsdale, AZ 85254, USA,$ 10000,
2273,2273,"1531 West Michelle Drive, Phoenix, AZ 85023, USA", Phoenix, AZ 85023, USA,$ 1850,
2274,2274,"Phoenix, AZ", AZ,, USA,$ 4620,
2275,2275,"3622 N 38th St, Unit 22", Unit 22,, USA,$ 2895,600
2276,2276,"2556 West Tamarisk Avenue, Phoenix, AZ 85041, USA", Phoenix, AZ 85041, USA,$ 2050,
2277,2277,"332 East Southgate Avenue, Phoenix, AZ 85040, USA", Phoenix, AZ 85040, USA,$ 1195,
2278,2278,"Glendale, AZ", AZ,, USA,$ 7470,
2279,2279,"3626 North 37th Street, Phoenix, AZ 85018, USA", Phoenix, AZ 85018, USA,$ 1895,
2280,2280,"Paradise Valley, AZ, 85253", AZ,85253, USA,$ 72990,
2281,2281,"Phoenix, AZ", AZ,, USA,$ 4260,
2282,2282,2 Mountain Villas Drive,,, USA,$ 10740,
2283,2283,"Phoenix, AZ", AZ,, USA,$ 3930,
2284,2284,"14435 North 12th Place, Phoenix, AZ 85022, USA", Phoenix, AZ 85022, USA,$ 4500,
2285,2285,"Phoenix, AZ", AZ,, USA,$ 3930,
2286,2286,"Tempe, AZ", AZ,, USA,$ 12000,
2287,2287,"27306 North 37th Avenue, Phoenix, AZ 85083, USA", Phoenix, AZ 85083, USA,$ 4100,
2288,2288,"5198 North 16th Avenue, Phoenix, AZ 85015, USA", Phoenix, AZ 85015, USA,$ 3000,
2289,2289,"Phoenix, AZ", AZ,, USA,$ 10410,
2290,2290,"Peoria, AZ", AZ,, USA,$ 5400,
2291,2291,"Peoria, AZ", AZ,, USA,$ 12600,
2292,2292,"Peoria, AZ", AZ,, USA,$ 23940,
2293,2293,"7009 East Acoma Drive, Scottsdale, AZ 85254, USA", Scottsdale, AZ 85254, USA,$ 4200,
2294,2294,"3048 East Sweetwater Avenue, Phoenix, AZ 85032, USA", Phoenix, AZ 85032, USA,$ 2800,
2295,2295,"672 East Solana Drive, Tempe, AZ 85281, USA", Tempe, AZ 85281, USA,$ 2300,
2296,2296,"5610 South 21st Place, Phoenix, AZ 85040, USA", Phoenix, AZ 85040, USA,$ 1650,
2297,2297,"6147 East Lewis Avenue, Scottsdale, AZ 85257, USA", Scottsdale, AZ 85257, USA,$ 2900,
2298,2298,"West 5th Street, Tempe, AZ 85287, USA", Tempe, AZ 85287, USA,$ 3750,
2299,2299,"Parc Midtown, 3993 West Indian School Road, Phoenix, AZ 85013, USA", Phoenix, AZ 85013, USA,$ 2110,
2300,2300,"Cave Creek, AZ", AZ,, USA,$ 6840,
2301,2301,"6405 West Matilda Lane, Glendale, AZ 85308, USA", Glendale, AZ 85308, USA,$ 2745,
2302,2302,"3745 East Amelia Avenue, Phoenix, AZ 85018, USA", Phoenix, AZ 85018, USA,$ 7999,
2303,2303,"Phoenix, AZ", AZ,, USA,$ 8490,
2304,2304,"1380 South 17th Avenue, Phoenix, AZ 85007, USA", Phoenix, AZ 85007, USA,$ 799,
2305,2305,"Phoenix, AZ", AZ,, USA,$ 4500,
2306,2306,"2302 N Central Ave, Unit 206", Unit 206,, USA,$ 2400,2400
2307,2307,"21517 North 69th Drive, Glendale, AZ 85308, USA", Glendale, AZ 85308, USA,$ 3500,
2308,2308,"Phoenix, Arizona, USA", Arizona, USA, USA,$ 11970,
2309,2309,"Paradise Valley, AZ, 85253", AZ,85253, USA,$ 43530,
2310,2310,"Glendale, AZ", AZ,, USA,$ 10110,
2311,2311,"Phoenix, AZ", AZ,, USA,$ 30000,
2312,2312,"333 East Clarendon Avenue, Phoenix, AZ 85013, USA", Phoenix, AZ 85013, USA,$ 5500,
2313,2313,"Phoenix, AZ", AZ,, USA,$ 6240,
2314,2314,"1514 East Sheraton Lane, Phoenix, AZ 85040, USA", Phoenix, AZ 85040, USA,$ 2100,
2315,2315,"29771 North 67th Street, Scottsdale, AZ 85266, USA", Scottsdale, AZ 85266, USA,$ 8000,
2316,2316,"14234 North 27th Place, Phoenix, AZ 85022, USA", Phoenix, AZ 85022, USA,$ 14950,
2317,2317,"7114 East Sleepy Owl Way, Scottsdale, AZ 85266, USA", Scottsdale, AZ 85266, USA,$ 6000,
2318,2318,,,, USA,,
2319,2319,,,, USA,,
2320,2320,,,, USA,,
2321,2321,,,, USA,,
2322,2322,,,, USA,,
2323,2323,,,, USA,,
2324,2324,,,, USA,,
2325,2325,,,, USA,,
2326,2326,,,, USA,,
2327,2327,,,, USA,,
2328,2328,,,, USA,,
2329,2329,,,, USA,,
2330,2330,,,, USA,,
2331,2331,,,, USA,,
2332,2332,,,, USA,,
2333,2333,,,, USA,,
2334,2334,,,, USA,,
2335,2335,,,, USA,,
2336,2336,,,, USA,,
2337,2337,,,, USA,,
2338,2338,,,, USA,,
2339,2339,,,, USA,,
2340,2340,,,, USA,,
2341,2341,,,, USA,,
2342,2342,,,, USA,,
2343,2343,,,, USA,,
2344,2344,,,, USA,,
2345,2345,,,, USA,,
2346,2346,,,, USA,,
2347,2347,,,, USA,,
2348,2348,,,, USA,,
2349,2349,,,, USA,,
2350,2350,,,, USA,,
2351,2351,,,, USA,,
2352,2352,,,, USA,,
2353,2353,,,, USA,,
2354,2354,,,, USA,,
2355,2355,,,, USA,,
2356,2356,,,, USA,,
2357,2357,,,, USA,,
2358,2358,,,, USA,,
2359,2359,,,, USA,,
2360,2360,"1260 East Encantada Place, Phoenix, AZ 85014, USA", Phoenix, AZ 85014, USA,$ 2500,
2361,2361,"2955 East Tina Drive, Phoenix, AZ 85050, USA", Phoenix, AZ 85050, USA,$ 4500,
2362,2362,"Phoenix, AZ", AZ,, USA,$ 3210,
2363,2363,"4301 North 24th Street, Phoenix, AZ 85016, USA", Phoenix, AZ 85016, USA,$ 1730,
2364,2364,"116 West McDowell Road, Phoenix, AZ 85003, USA", Phoenix, AZ 85003, USA,$ 3995,
2365,2365,"4417 East Rancho Caliente Drive, Phoenix, AZ 85331, USA", Phoenix, AZ 85331, USA,$ 3750,
2366,2366,"Phoenix, AZ", AZ,, USA,$ 4500,
2367,2367,"Phoenix, AZ", AZ,, USA,$ 2850,
2368,2368,"Tempe, AZ", AZ,, USA,$ 8940,
2369,2369,"10158 West Angels Lane, Peoria, AZ 85383, USA", Peoria, AZ 85383, USA,$ 4000,
2370,2370,"20660 North 40th Street, Phoenix, AZ 85050, USA", Phoenix, AZ 85050, USA,$ 4800,
2371,2371,"Phoenix, AZ, US", AZ, US, USA,$ 950,
2372,2372,"26259 North 43rd Place, Phoenix, AZ 85050, USA", Phoenix, AZ 85050, USA,$ 3000,
2373,2373,"Phoenix, AZ", AZ,, USA,$ 4050,
2374,2374,"21926 North 103rd Lane, Peoria, AZ 85383, USA", Peoria, AZ 85383, USA,$ 3000,
2375,2375,"640 West Echo Lane, Phoenix, AZ 85021, USA", Phoenix, AZ 85021, USA,$ 8000,
2376,2376,"Colony Park playground, East Highland Avenue, Scottsdale, AZ 85251, USA", Scottsdale, AZ 85251, USA,$ 2250,
2377,2377,"Glendale, AZ", AZ,, USA,$ 6000,
2378,2378,"14209 North 54th Drive, Glendale, AZ 85306, USA", Glendale, AZ 85306, USA,$ 1200,
2379,2379,"28799 North 21st Lane, Phoenix, AZ 85085, USA", Phoenix, AZ 85085, USA,$ 2750,
2380,2380,304 Fingal St,,, USA,$ 1249,1250
2381,2381,"512 Shady Ave, Unit 33", Unit 33,, USA,$ 1855,1895
2382,2382,"Pittsburgh, PA", PA,, USA,$ 11100,
2383,2383,"Pittsburgh, PA", PA,, USA,$ 4470,
2384,2384,"1094 Christopher Street, Pittsburgh, PA 15201, USA", Pittsburgh, PA 15201, USA,$ 2800,
2385,2385,"Pittsburgh, PA", PA,, USA,$ 3990,
2386,2386,"Pittsburgh, PA", PA,, USA,$ 1380,
2387,2387,"Texola Way, Pittsburgh, PA 15226, USA", Pittsburgh, PA 15226, USA,$ 1500,
2388,2388,"Pittsburgh, PA", PA,, USA,$ 3060,
2389,2389,"Pittsburgh, PA", PA,, USA,$ 2370,
2390,2390,"7026 Penn Avenue, Pittsburgh, PA 15208, USA", Pittsburgh, PA 15208, USA,$ 2200,
2391,2391,"Pittsburgh, PA", PA,, USA,$ 2130,
2392,2392,"5756 Elwood Street, Pittsburgh, PA 15232, USA", Pittsburgh, PA 15232, USA,$ 1400,
2393,2393,"Lumière at 350 Oliver, Smithfield Street, Pittsburgh, PA 15222, USA", Pittsburgh, PA 15222, USA,$ 25000,
2394,2394,"Pittsburgh, PA", PA,, USA,$ 13770,
2395,2395,"Pittsburgh, PA", PA,, USA,$ 6870,
2396,2396,"1917 Wharton Street, Pittsburgh, PA 15203, USA", Pittsburgh, PA 15203, USA,$ 1500,
2397,2397,"198 38th Street, Pittsburgh, PA 15201, USA", Pittsburgh, PA 15201, USA,$ 1950,
2398,2398,"Pittsburgh, PA", PA,, USA,$ 2760,
2399,2399,"3611 Purdue Street, Unit 1", Unit 1,, USA,$ 1400,1400
2400,2400,"147 Cherry Alley, Rankin, Allegheny County, PA 15104, USA", Allegheny County, PA 15104, USA,$ 1250,
2401,2401,"6115 Alder St, Unit 1", Unit 1,, USA,$ 1135,1174
2402,2402,"906 Penn Street, Sharpsburg, Allegheny County, PA 15215, USA", Allegheny County, PA 15215, USA,$ 1110,
2403,2403,1025 Arch Street306,,, USA,$ 2400,
2404,2404,"Pittsburgh, PA", PA,, USA,$ 12000,
2405,2405,"Dormont Business District, 1601 Hillsdale Avenue, Dormont, PA 15216, USA", Dormont, PA 15216, USA,$ 1350,
2406,2406,"3102 Bergman Street, Pittsburgh, PA 15204, USA", Pittsburgh, PA 15204, USA,$ 1275,
2407,2407,"Pittsburgh, PA", PA,, USA,$ 3510,
2408,2408,"Pittsburgh, PA", PA,, USA,$ 1440,
2409,2409,4534 W Barlind Dr,,, USA,$ 2075,
2410,2410,"5870-5872 Bartlett Street, Pittsburgh, PA 15217, USA", Pittsburgh, PA 15217, USA,$ 2000,
2411,2411,"516 Knoll Street, Pittsburgh, PA 15212, USA", Pittsburgh, PA 15212, USA,$ 3000,
2412,2412,"Pittsburgh, PA", PA,, USA,$ 13560,
2413,2413,"Pittsburgh, PA", PA,, USA,$ 8910,
2414,2414,"Pittsburgh, PA", PA,, USA,$ 6540,
2415,2415,"Audit Way, Mt. Lebanon, PA 15228, USA", Mt. Lebanon, PA 15228, USA,$ 1650,
2416,2416,"Pittsburgh, PA", PA,, USA,$ 2250,
2417,2417,"123 Kathleen Street, Pittsburgh, PA 15211, USA", Pittsburgh, PA 15211, USA,$ 1350,
2418,2418,"Pittsburgh, PA", PA,, USA,$ 8460,
2419,2419,"Pittsburgh, PA", PA,, USA,$ 2880,
2420,2420,1025 Arch Street405,,, USA,$ 2070,
2421,2421,122 Abner Ave,,, USA,$ 1405,
2422,2422,"512 Shady Ave, Unit 24", Unit 24,, USA,$ 1575,1615
2423,2423,"Pittsburgh, PA", PA,, USA,$ 5100,
2424,2424,"McKees Rocks, PA", PA,, USA,$ 5100,
2425,2425,"136 Amelia Street, McKees Rocks, Allegheny County, PA 15136, USA", Allegheny County, PA 15136, USA,$ 1200,
2426,2426,"280 Woodridge Drive, Green Tree, Allegheny County, PA 15106, USA", Allegheny County, PA 15106, USA,$ 1795,
2427,2427,308 Lea St,,, USA,$ 1595,
2428,2428,"6421 Howe St, Unit 1", Unit 1,, USA,$ 2075,2115
2429,2429,"Pittsburgh, PA", PA,, USA,$ 3030,
2430,2430,"Best Builder Supplies, Mulberry Way, Pittsburgh, PA 15222, USA", Pittsburgh, PA 15222, USA,$ 4000,
2431,2431,"Pittsburgh, PA", PA,, USA,$ 3960,
2432,2432,"1231 Denniston Street, Pittsburgh, PA 15206, USA", Pittsburgh, PA 15206, USA,$ 900,
2433,2433,"Pittsburgh, PA", PA,, USA,$ 1500,
2434,2434,"Pittsburgh, PA", PA,, USA,$ 2670,
2435,2435,"344 Denniston St, Unit 32", Unit 32,, USA,$ 1265,1305
2436,2436,"699 Lena Way, Pittsburgh, PA 15211, USA", Pittsburgh, PA 15211, USA,$ 1950,
2437,2437,"1999 Hanover Street, Swissvale, Allegheny County, PA 15218, USA", Allegheny County, PA 15218, USA,$ 900,
2438,2438,"597 South Main Street, Sharpsburg, Allegheny County, PA 15215, USA", Allegheny County, PA 15215, USA,$ 1100,
2439,2439,"Pittsburgh, PA", PA,, USA,$ 2610,
2440,2440,"Pittsburgh, PA", PA,, USA,$ 9000,
2441,2441,"Best Builder Supplies, Mulberry Way, Pittsburgh, PA 15222, USA", Pittsburgh, PA 15222, USA,$ 3650,
2442,2442,"910 Valleyview Road, Mt. Lebanon, PA 15243, USA", Mt. Lebanon, PA 15243, USA,$ 5500,
2443,2443,"Smithfield Liberty Garage, Liberty Avenue, Pittsburgh, PA 15224, USA", Pittsburgh, PA 15224, USA,$ 7500,
2444,2444,"Highnote Way, Pittsburgh, PA 15210, USA", Pittsburgh, PA 15210, USA,$ 1600,
2445,2445,"218 Lexington Avenue, Pittsburgh, PA 15215, USA", Pittsburgh, PA 15215, USA,$ 1300,
2446,2446,"1676 Our Way, Pittsburgh, PA 15219, USA", Pittsburgh, PA 15219, USA,$ 1305,
2447,2447,"1553 Swissvale Avenue, Wilkinsburg, PA 15221, USA", Wilkinsburg, PA 15221, USA,$ 1250,
2448,2448,"Pittsburgh, PA", PA,, USA,$ 1980,
2449,2449,115 Claus Avenue,,, USA,$ 1100,1100
2450,2450,"Pittsburgh, PA", PA,, USA,$ 2640,
2451,2451,"500 Shady Ave, Unit 14", Unit 14,, USA,$ 1650,1690
2452,2452,172 Cotton Way,,, USA,$ 2200,2200
2453,2453,"Pittsburgh, PA", PA,, USA,$ 7590,
2454,2454,336 Kenmont Ave,,, USA,$ 1860,
2455,2455,"Allegheny Building, 429 Forbes Avenue, Pittsburgh, PA 15222, USA", Pittsburgh, PA 15222, USA,$ 1200,
2456,2456,"853 Collins Street, Pittsburgh, PA 15206, USA", Pittsburgh, PA 15206, USA,$ 2000,
2457,2457,"265 Shady Ave, Unit 24", Unit 24,, USA,$ 1445,1485
2458,2458,"Schenley Apartments, Bigelow Boulevard, Pittsburgh, PA 15213, USA", Pittsburgh, PA 15213, USA,$ 2195,
2459,2459,"Pittsburgh, PA", PA,, USA,$ 6330,
2460,2460,"Pittsburgh, PA", PA,, USA,$ 19710,
2461,2461,"2216 Broadway Avenue, Unit A", Unit A,, USA,$ 1250,1250
2462,2462,"270 Shady Ave, Unit 35", Unit 35,, USA,$ 1645,1685
2463,2463,"106 Dakota Avenue, Bellevue, Allegheny County, PA 15202, USA", Allegheny County, PA 15202, USA,$ 1500,
2464,2464,"4056 Woolslayer Way, Pittsburgh, PA 15224, USA", Pittsburgh, PA 15224, USA,$ 2750,
2465,2465,131 University Dr # A,,, USA,$ 1350,1300
2466,2466,"Pittsburgh, PA", PA,, USA,$ 4590,
2467,2467,"212 45th Street, Pittsburgh, PA 15201, USA", Pittsburgh, PA 15201, USA,$ 2200,
2468,2468,"2031 Wendover St, Unit 31", Unit 31,, USA,$ 1195,1195
2469,2469,"75 S 19th St, Unit 1", Unit 1,, USA,$ 1450,1447
2470,2470,"Waterfront Drive, Pittsburgh, PA 15219, USA", Pittsburgh, PA 15219, USA,$ 5900,
2471,2471,"Pittsburgh, PA", PA,, USA,$ 4050,
2472,2472,"Pittsburgh, PA", PA,, USA,$ 14640,
2473,2473,"Pittsburgh, PA", PA,, USA,$ 3090,
2474,2474,"Fifth Ave opposite Van Braam St, Fifth Avenue, Pittsburgh, PA 15219, USA", Pittsburgh, PA 15219, USA,$ 1650,
2475,2475,"916 North Saint Clair Street, Pittsburgh, PA 15206, USA", Pittsburgh, PA 15206, USA,$ 1395,
