,Sno,Washer/Dryer,Air_Conditioning,Parking,Fireplace,Dishwasher,Hardwood_floor,Roofdeck,Storage
3506,3506,Yes,Yes,Yes,No,Yes,No,No,Yes
3507,3507,No,No,No,No,No,No,No,No
3508,3508,No,No,No,No,No,No,No,No
3509,3509,No,No,Yes,No,Yes,No,No,No
3510,3510,No,No,No,No,No,No,No,No
3511,3511,No,No,No,No,No,No,No,No
3512,3512,No,Yes,Yes,No,No,No,No,No
3513,3513,Yes,No,No,No,No,No,No,No
3514,3514,Yes,No,No,No,No,No,No,No
3515,3515,No,Yes,Yes,No,No,No,No,No
3516,3516,No,No,No,No,No,No,No,No
3517,3517,No,No,No,No,No,No,No,No
3518,3518,No,No,No,No,No,No,No,No
3519,3519,No,No,No,No,No,No,No,No
3520,3520,No,No,No,No,No,No,No,No
3521,3521,No,No,No,No,No,No,No,No
3522,3522,No,No,Yes,Yes,Yes,No,No,No
3523,3523,No,No,No,No,No,No,No,No
3524,3524,No,No,No,No,Yes,No,No,No
3525,3525,No,No,No,No,No,No,No,No
3526,3526,Yes,No,Yes,No,Yes,No,No,No
3527,3527,No,No,No,No,No,No,No,No
3528,3528,No,No,No,No,No,No,No,No
3529,3529,No,Yes,No,No,Yes,No,No,No
3530,3530,No,No,No,No,No,No,No,No
3531,3531,No,No,No,No,No,No,No,No
3532,3532,No,No,No,No,No,No,No,No
3533,3533,Yes,Yes,Yes,No,No,No,No,Yes
3534,3534,No,Yes,No,No,No,No,No,No
3535,3535,No,No,No,No,No,No,No,No
3536,3536,No,Yes,Yes,No,No,No,No,No
3537,3537,No,No,No,No,No,No,No,No
3538,3538,Yes,No,Yes,No,Yes,No,No,No
3539,3539,No,Yes,Yes,No,No,No,No,No
3540,3540,No,Yes,Yes,No,Yes,No,No,No
3541,3541,No,No,No,No,No,No,No,No
3542,3542,No,No,No,No,No,No,No,No
3543,3543,Yes,Yes,Yes,No,Yes,No,No,No
3544,3544,No,No,No,No,No,No,No,No
3545,3545,No,No,No,No,No,No,No,No
3546,3546,No,No,No,No,No,No,No,No
3547,3547,No,Yes,No,No,Yes,No,No,No
3548,3548,No,No,Yes,No,Yes,No,No,No
3549,3549,No,No,No,No,No,No,No,No
3550,3550,No,No,No,No,No,No,No,No
3551,3551,No,No,No,No,No,No,No,No
3552,3552,No,No,Yes,No,Yes,No,No,No
3553,3553,Yes,Yes,Yes,No,Yes,No,No,Yes
3554,3554,No,No,No,No,No,No,No,No
3555,3555,No,No,No,No,No,No,No,No
3556,3556,Yes,No,No,No,Yes,No,No,No
3557,3557,No,No,Yes,Yes,Yes,No,No,No
3558,3558,Yes,Yes,Yes,No,Yes,No,No,Yes
3559,3559,No,No,No,No,No,No,No,No
3560,3560,No,No,No,No,No,No,No,No
3561,3561,No,No,No,No,Yes,No,No,No
3562,3562,No,No,No,No,No,No,No,No
3563,3563,No,No,Yes,No,No,No,No,No
3564,3564,No,No,No,No,No,No,No,No
3565,3565,No,No,No,No,Yes,No,No,No
3566,3566,No,No,No,No,No,No,No,No
3567,3567,No,No,Yes,No,No,No,No,No
3568,3568,No,No,No,No,No,No,No,No
3569,3569,No,No,No,No,Yes,No,No,No
3570,3570,No,No,No,No,No,No,No,No
3571,3571,No,No,Yes,No,Yes,No,No,No
3572,3572,No,No,No,No,No,No,No,No
3573,3573,No,No,No,No,Yes,No,No,No
3574,3574,No,Yes,Yes,No,Yes,No,No,No
3575,3575,No,Yes,No,No,No,No,No,No
3576,3576,No,No,No,No,No,No,No,No
3577,3577,No,No,No,No,No,No,No,No
3578,3578,No,No,No,No,No,No,No,No
3579,3579,No,Yes,No,No,Yes,No,No,No
3580,3580,No,No,No,No,No,No,No,No
3581,3581,No,No,No,No,No,No,No,No
3582,3582,No,No,No,No,No,No,No,No
3583,3583,No,Yes,No,No,Yes,No,No,No
3584,3584,Yes,Yes,Yes,No,Yes,No,No,Yes
3585,3585,No,Yes,No,Yes,Yes,No,No,No
3586,3586,No,No,No,No,Yes,No,No,No
3587,3587,No,No,No,No,No,No,No,No
3588,3588,No,No,No,No,No,No,No,No
3589,3589,No,No,No,No,No,No,No,No
3590,3590,No,No,Yes,No,Yes,No,No,No
3591,3591,No,Yes,No,No,Yes,No,No,No
3592,3592,No,No,No,No,No,No,No,No
3593,3593,No,No,Yes,No,No,No,No,No
3594,3594,No,Yes,No,No,Yes,No,No,No
3595,3595,No,No,No,No,No,No,No,No
3596,3596,Yes,Yes,No,No,Yes,No,No,No
3597,3597,No,Yes,Yes,No,No,No,No,No
3598,3598,No,No,No,No,No,No,No,No
3599,3599,No,Yes,No,No,Yes,No,No,No
3600,3600,No,Yes,Yes,No,Yes,No,No,No
3601,3601,No,No,No,No,No,No,No,No
3602,3602,No,No,No,No,No,No,No,No
3603,3603,No,No,No,No,No,No,No,No
3604,3604,No,Yes,Yes,No,No,No,No,No
3605,3605,Yes,No,Yes,No,Yes,No,No,No
3606,3606,No,No,Yes,No,Yes,No,No,No
3607,3607,No,No,Yes,No,Yes,No,No,No
3608,3608,Yes,No,No,No,No,No,No,No
3609,3609,No,Yes,Yes,No,No,No,No,No
3610,3610,No,No,No,No,Yes,No,No,No
3611,3611,No,No,Yes,No,Yes,No,No,No
3612,3612,No,No,Yes,No,No,No,No,No
3613,3613,No,No,No,No,No,No,No,No
3614,3614,No,No,No,No,Yes,No,No,No
3615,3615,No,No,No,No,No,No,No,No
3616,3616,No,No,Yes,No,Yes,No,No,No
3617,3617,Yes,No,No,No,Yes,No,No,No
3618,3618,Yes,No,No,No,Yes,No,No,No
3619,3619,No,No,No,No,No,No,No,No
3620,3620,Yes,No,No,No,Yes,No,No,No
3621,3621,No,No,Yes,No,No,No,No,No
3622,3622,No,No,No,No,No,No,No,No
3623,3623,Yes,No,Yes,No,No,No,No,No
3624,3624,No,No,No,No,No,No,No,No
3625,3625,No,No,No,No,Yes,No,No,No
3626,3626,No,No,No,No,No,No,No,No
3627,3627,No,No,No,No,No,No,No,No
3628,3628,No,No,No,No,No,No,No,No
3629,3629,No,Yes,No,No,Yes,No,No,No
3630,3630,No,No,Yes,Yes,Yes,No,No,No
3631,3631,No,No,No,No,No,No,No,No
3632,3632,No,No,Yes,No,Yes,No,No,No
3633,3633,No,No,No,No,No,No,No,No
3634,3634,No,No,No,No,No,No,No,No
3635,3635,No,No,No,No,No,No,No,No
3636,3636,No,Yes,Yes,Yes,Yes,No,No,No
3637,3637,No,Yes,Yes,No,Yes,No,No,No
3638,3638,No,No,No,No,Yes,No,No,No
3639,3639,No,No,Yes,No,No,No,No,No
3640,3640,No,Yes,No,No,No,No,No,No
3641,3641,No,Yes,No,No,No,No,No,No
3642,3642,No,Yes,No,No,No,No,No,No
3643,3643,No,Yes,No,No,No,No,No,No
3644,3644,No,Yes,No,No,No,No,No,No
3645,3645,No,Yes,Yes,No,No,No,No,No
3646,3646,No,Yes,Yes,No,No,No,No,No
3647,3647,No,Yes,No,Yes,No,No,No,No
3648,3648,No,Yes,Yes,Yes,Yes,No,No,No
3649,3649,No,Yes,No,No,Yes,No,No,No
3650,3650,No,Yes,No,No,No,No,No,No
3651,3651,No,Yes,No,Yes,No,No,No,No
3652,3652,No,Yes,No,No,No,No,No,No
3653,3653,No,Yes,Yes,Yes,No,No,No,No
3654,3654,No,Yes,No,No,No,No,No,No
3655,3655,No,Yes,Yes,No,Yes,No,No,No
3656,3656,No,Yes,Yes,No,No,No,No,No
3657,3657,No,Yes,No,No,No,No,No,No
3658,3658,No,Yes,No,No,Yes,No,No,No
3659,3659,No,Yes,No,No,No,No,No,No
3660,3660,No,Yes,Yes,No,No,No,No,No
3661,3661,No,Yes,No,No,No,No,No,No
3662,3662,No,Yes,No,Yes,Yes,No,No,No
3663,3663,No,Yes,No,No,No,No,No,No
3664,3664,No,Yes,No,No,No,No,No,No
3665,3665,No,Yes,No,No,No,No,No,No
3666,3666,No,Yes,Yes,No,Yes,No,No,No
3667,3667,No,Yes,No,No,No,No,No,No
3668,3668,No,Yes,No,No,No,No,No,No
3669,3669,No,Yes,No,No,Yes,No,No,No
3670,3670,No,Yes,No,No,No,No,No,No
3671,3671,No,Yes,No,No,Yes,No,No,No
3672,3672,No,Yes,No,Yes,No,No,No,No
3673,3673,No,Yes,No,No,No,No,No,No
3674,3674,No,Yes,No,No,Yes,No,No,No
3675,3675,No,Yes,Yes,No,No,No,No,No
3676,3676,No,No,No,No,No,No,No,No
3677,3677,No,Yes,No,No,No,No,No,No
3678,3678,No,Yes,Yes,No,No,No,No,No
3679,3679,No,No,No,No,No,No,No,No
3680,3680,No,Yes,No,No,Yes,No,No,No
3681,3681,No,Yes,No,No,Yes,No,No,No
3682,3682,No,Yes,No,No,Yes,No,No,No
3683,3683,No,Yes,No,Yes,Yes,No,No,No
3684,3684,No,Yes,No,No,No,No,No,No
3685,3685,No,Yes,No,Yes,Yes,No,No,No
3686,3686,No,Yes,Yes,No,Yes,No,No,No
3687,3687,No,Yes,Yes,No,No,No,No,No
3688,3688,No,Yes,Yes,No,No,No,No,No
3689,3689,No,Yes,No,No,No,No,No,No
3690,3690,No,Yes,No,No,No,No,No,No
3691,3691,No,Yes,No,No,Yes,No,No,No
3692,3692,No,No,No,No,No,No,No,No
3693,3693,No,Yes,No,No,No,No,No,No
3694,3694,No,No,No,No,No,No,No,No
3695,3695,No,Yes,No,No,No,No,No,No
3696,3696,No,Yes,Yes,No,Yes,No,No,No
3697,3697,No,Yes,No,No,No,No,No,No
3698,3698,No,Yes,No,No,No,No,No,No
3699,3699,No,Yes,Yes,No,Yes,No,No,No
3700,3700,No,Yes,Yes,No,Yes,No,No,No
3701,3701,No,Yes,No,No,No,No,No,No
3702,3702,No,Yes,No,No,No,No,No,No
3703,3703,No,Yes,No,No,No,No,No,No
3704,3704,No,No,No,No,No,No,No,No
3705,3705,No,Yes,Yes,No,No,No,No,No
3706,3706,No,Yes,No,No,No,No,No,No
3707,3707,No,Yes,No,No,No,No,No,No
3708,3708,No,Yes,No,No,Yes,No,No,No
3709,3709,No,Yes,No,No,No,No,No,No
3710,3710,No,Yes,No,No,No,No,No,No
3711,3711,No,Yes,No,No,No,No,No,No
3712,3712,No,Yes,No,No,No,No,No,No
3713,3713,No,Yes,No,No,No,No,No,No
3714,3714,No,Yes,No,No,No,No,No,No
3715,3715,No,Yes,Yes,No,No,No,No,No
3716,3716,No,Yes,No,No,No,No,No,No
3717,3717,No,Yes,No,No,No,No,No,No
3718,3718,No,Yes,Yes,Yes,Yes,No,No,No
3719,3719,No,Yes,Yes,No,No,No,No,No
3720,3720,No,No,No,No,No,No,No,No
3721,3721,No,Yes,No,No,Yes,No,No,No
3722,3722,No,Yes,No,No,No,No,No,No
3723,3723,No,No,No,No,No,No,No,No
3724,3724,No,Yes,No,No,Yes,No,No,No
3725,3725,No,Yes,No,No,No,No,No,No
3726,3726,No,Yes,No,No,No,No,No,No
3727,3727,No,Yes,No,No,No,No,No,No
3728,3728,No,Yes,No,No,No,No,No,No
3729,3729,No,Yes,No,No,No,No,No,No
3730,3730,No,Yes,No,No,No,No,No,No
3731,3731,No,Yes,No,No,No,No,No,No
3732,3732,No,Yes,No,No,No,No,No,No
3733,3733,No,Yes,No,No,No,No,No,No
3734,3734,No,Yes,No,No,Yes,No,No,No
3735,3735,No,Yes,No,No,No,No,No,No
3736,3736,No,Yes,No,No,No,No,No,No
3737,3737,No,Yes,No,No,No,No,No,No
3738,3738,No,Yes,No,No,No,No,No,No
3739,3739,No,Yes,No,No,No,No,No,No
3740,3740,No,Yes,No,No,No,No,No,No
3741,3741,No,Yes,No,No,No,No,No,No
3742,3742,No,Yes,No,No,No,No,No,No
3743,3743,No,Yes,No,No,No,No,No,No
3744,3744,No,Yes,No,Yes,No,No,No,No
3745,3745,No,Yes,Yes,No,No,No,No,No
3746,3746,No,Yes,Yes,No,No,No,No,No
3747,3747,No,Yes,No,Yes,Yes,No,No,No
3748,3748,No,Yes,No,No,No,No,No,No
3749,3749,No,Yes,Yes,No,No,No,No,No
3750,3750,No,Yes,Yes,No,Yes,No,No,No
3751,3751,No,Yes,Yes,No,No,No,No,No
3752,3752,No,Yes,Yes,No,No,No,No,No
3753,3753,No,Yes,No,No,No,No,No,No
3754,3754,No,Yes,No,No,No,No,No,No
3755,3755,No,Yes,No,No,No,No,No,No
3756,3756,No,Yes,No,No,No,No,No,No
3757,3757,No,No,No,No,No,No,No,No
3758,3758,No,Yes,No,No,Yes,No,No,No
3759,3759,No,Yes,Yes,No,Yes,No,No,No
3760,3760,No,Yes,Yes,No,Yes,No,No,No
3761,3761,No,Yes,No,No,Yes,No,No,No
3762,3762,No,No,No,No,No,No,No,No
3763,3763,No,Yes,No,No,Yes,No,No,No
3764,3764,No,Yes,No,No,No,No,No,No
3765,3765,No,Yes,Yes,No,No,No,No,No
3766,3766,No,No,No,No,No,No,No,No
3767,3767,No,Yes,No,No,No,No,No,No
3768,3768,No,Yes,No,No,No,No,No,No
3769,3769,No,Yes,No,No,No,No,No,No
3770,3770,No,Yes,No,No,No,No,No,No
3771,3771,No,Yes,No,Yes,No,No,No,No
3772,3772,No,Yes,No,No,No,No,No,No
3773,3773,No,Yes,Yes,No,No,No,No,No
3774,3774,No,Yes,Yes,No,No,No,No,No
3775,3775,No,Yes,No,No,Yes,No,No,No
3776,3776,No,Yes,No,No,Yes,No,No,No
3777,3777,No,Yes,No,No,Yes,No,No,No
3778,3778,No,Yes,Yes,No,Yes,No,No,No
3779,3779,No,Yes,No,No,No,No,No,No
3780,3780,No,No,No,No,No,No,No,No
3781,3781,No,No,No,No,No,No,No,No
3782,3782,No,No,No,No,No,No,No,No
3783,3783,No,No,No,No,No,No,No,No
3784,3784,No,No,No,No,No,No,No,No
3785,3785,No,No,No,No,No,No,No,No
3786,3786,No,No,No,No,No,No,No,No
3787,3787,No,No,No,No,No,No,No,No
3788,3788,No,No,No,No,No,No,No,No
3789,3789,No,No,No,No,No,No,No,No
3790,3790,No,No,No,No,No,No,No,No
3791,3791,No,No,No,No,No,No,No,No
3792,3792,No,No,No,No,No,No,No,No
3793,3793,No,No,No,No,No,No,No,No
3794,3794,No,No,No,No,No,No,No,No
3795,3795,No,No,No,No,No,No,No,No
3796,3796,No,No,No,No,No,No,No,No
3797,3797,No,No,No,No,No,No,No,No
3798,3798,No,No,No,No,No,No,No,No
3799,3799,No,No,No,No,No,No,No,No
3800,3800,No,No,No,No,No,No,No,No
3801,3801,No,No,No,No,No,No,No,No
3802,3802,No,No,No,No,No,No,No,No
3803,3803,No,No,No,No,No,No,No,No
3804,3804,No,No,No,No,No,No,No,No
3805,3805,No,No,No,No,No,No,No,No
3806,3806,No,No,No,No,No,No,No,No
3807,3807,No,No,No,No,No,No,No,No
3808,3808,No,No,No,No,No,No,No,No
3809,3809,No,No,No,No,No,No,No,No
3810,3810,No,No,No,No,No,No,No,No
3811,3811,No,No,No,No,No,No,No,No
3812,3812,No,No,No,No,No,No,No,No
3813,3813,No,No,No,No,No,No,No,No
3814,3814,No,No,No,No,No,No,No,No
3815,3815,No,No,No,No,No,No,No,No
3816,3816,No,No,No,No,No,No,No,No
3817,3817,No,No,No,No,No,No,No,No
3818,3818,No,No,Yes,No,No,No,No,No
3819,3819,No,No,No,No,Yes,No,No,No
3820,3820,No,No,No,No,No,No,No,No
3821,3821,No,No,No,No,No,No,No,No
3822,3822,No,No,No,No,No,No,No,No
3823,3823,No,No,Yes,No,Yes,No,No,No
3824,3824,No,No,No,No,No,No,No,No
3825,3825,No,No,No,No,No,No,No,No
3826,3826,No,No,No,No,No,No,No,No
3827,3827,No,No,No,No,No,No,No,No
3828,3828,No,No,No,No,No,No,No,No
3829,3829,No,No,No,No,No,No,No,No
3830,3830,No,No,No,No,No,No,No,No
3831,3831,No,No,No,No,No,No,No,No
3832,3832,No,No,No,No,No,No,No,No
3833,3833,No,No,No,No,No,No,No,No
3834,3834,No,No,No,No,No,No,No,No
3835,3835,No,No,No,No,No,No,No,No
3836,3836,No,No,No,No,No,No,No,No
3837,3837,No,No,No,No,No,No,No,No
3838,3838,No,No,No,No,No,No,No,No
3839,3839,No,No,No,No,No,No,No,No
3840,3840,No,No,No,No,No,No,No,No
3841,3841,No,No,No,No,No,No,No,No
3842,3842,No,No,No,No,No,No,No,No
3843,3843,No,No,No,No,No,No,No,No
3844,3844,No,No,No,No,No,No,No,No
3845,3845,No,No,No,No,No,No,No,No
3846,3846,No,No,No,No,No,No,No,No
3847,3847,No,No,No,No,No,No,No,No
3848,3848,No,No,No,No,No,No,No,No
3849,3849,No,No,No,No,No,No,No,No
3850,3850,No,No,No,No,No,No,No,No
3851,3851,No,No,No,No,No,No,No,No
3852,3852,No,No,No,No,No,No,No,No
3853,3853,No,No,No,No,No,No,No,No
3854,3854,No,No,No,No,No,No,No,No
3855,3855,No,No,No,No,No,No,No,No
3856,3856,No,Yes,No,No,No,No,No,No
3857,3857,No,No,No,No,No,No,No,No
3858,3858,No,No,No,No,No,No,No,No
3859,3859,No,No,No,No,No,No,No,No
3860,3860,No,No,No,No,No,No,No,No
3861,3861,No,No,No,No,No,No,No,No
3862,3862,No,No,No,No,No,No,No,No
3863,3863,No,No,No,No,No,No,No,No
3864,3864,No,No,No,No,No,No,No,No
3865,3865,No,No,No,No,No,No,No,No
3866,3866,No,No,No,No,No,No,No,No
3867,3867,No,No,No,No,No,No,No,No
3868,3868,No,No,No,No,No,No,No,No
3869,3869,No,No,No,No,No,No,No,No
3870,3870,No,No,No,No,No,No,No,No
3871,3871,No,No,No,No,No,No,No,No
3872,3872,No,No,No,No,No,No,No,No
3873,3873,No,No,No,No,No,No,No,No
3874,3874,No,No,No,No,No,No,No,No
3875,3875,No,No,No,No,No,No,No,No
3876,3876,No,No,No,No,No,No,No,No
3877,3877,Yes,No,No,No,No,No,No,No
3878,3878,No,No,No,No,No,No,No,No
3879,3879,No,No,No,No,No,No,No,No
3880,3880,No,No,No,No,No,No,No,No
3881,3881,No,No,No,No,No,No,No,No
3882,3882,No,No,No,No,No,No,No,No
3883,3883,No,No,No,No,No,No,No,No
3884,3884,No,No,No,No,No,No,No,No
3885,3885,No,No,No,No,No,No,No,No
3886,3886,No,No,No,No,No,No,No,No
3887,3887,No,No,No,No,No,No,No,No
3888,3888,No,No,No,No,No,No,No,No
3889,3889,No,No,No,No,No,No,No,No
3890,3890,No,No,No,No,No,No,No,No
3891,3891,No,No,No,No,No,No,No,No
3892,3892,No,No,Yes,No,No,No,No,No
3893,3893,No,No,No,No,No,No,No,No
3894,3894,No,No,Yes,No,No,No,No,No
3895,3895,No,No,No,No,No,No,No,No
3896,3896,No,No,No,No,No,No,No,No
3897,3897,No,No,No,No,No,No,No,No
3898,3898,No,No,No,No,No,No,No,No
3899,3899,No,No,No,No,No,No,No,No
3900,3900,No,No,No,No,No,No,No,No
3901,3901,No,No,No,No,No,No,No,No
3902,3902,No,No,No,No,No,No,No,No
3903,3903,Yes,No,Yes,No,No,No,No,No
3904,3904,No,No,No,No,No,No,No,No
3905,3905,No,No,No,No,No,No,No,No
3906,3906,No,No,No,No,No,No,No,No
3907,3907,No,No,No,No,No,No,No,No
3908,3908,No,No,No,No,No,No,No,No
3909,3909,No,No,No,No,No,No,No,No
3910,3910,No,No,Yes,No,Yes,No,No,No
3911,3911,No,No,No,No,No,No,No,No
3912,3912,No,No,No,No,No,No,No,No
3913,3913,No,No,No,No,Yes,No,No,No
3914,3914,No,No,No,No,No,No,No,No
3915,3915,No,No,No,No,No,No,No,No
3916,3916,No,No,No,No,No,No,No,No
3917,3917,No,No,No,No,No,No,No,No
3918,3918,No,No,No,No,No,No,No,No
3919,3919,No,No,No,No,No,No,No,No
3920,3920,No,No,No,No,No,No,No,No
3921,3921,No,No,No,No,No,No,No,No
3922,3922,No,No,No,No,No,No,No,No
3923,3923,No,No,No,No,No,No,No,No
3924,3924,No,No,No,No,No,No,No,No
3925,3925,No,No,No,No,No,No,No,No
3926,3926,No,No,No,No,No,No,No,No
3927,3927,No,No,No,No,No,No,No,No
3928,3928,No,No,No,No,No,No,No,No
3929,3929,No,No,Yes,No,No,No,No,No
3930,3930,No,No,No,No,No,No,No,No
3931,3931,No,No,No,No,No,No,No,No
3932,3932,No,No,No,No,No,No,No,No
3933,3933,No,No,No,No,No,No,No,No
3934,3934,No,No,No,No,No,No,No,No
3935,3935,No,No,No,No,No,No,No,No
3936,3936,No,No,No,No,No,No,No,No
3937,3937,No,No,No,No,No,No,No,No
3938,3938,No,No,No,No,No,No,No,No
3939,3939,No,No,No,No,No,No,No,No
3940,3940,No,No,No,No,No,No,No,No
3941,3941,No,No,No,No,No,No,No,No
3942,3942,No,No,Yes,No,Yes,No,No,No
3943,3943,No,No,No,No,No,No,No,No
3944,3944,No,No,No,No,No,No,No,No
3945,3945,No,No,No,No,No,No,No,No
3946,3946,No,No,No,No,No,No,No,No
3947,3947,No,No,No,No,No,No,No,No
3948,3948,No,No,No,No,No,No,No,No
3949,3949,No,No,No,No,No,No,No,No
3950,3950,No,No,No,No,No,No,No,No
3951,3951,No,No,No,No,No,No,No,No
3952,3952,No,No,No,No,No,No,No,No
3953,3953,No,No,No,No,No,No,No,No
3954,3954,No,No,No,No,No,No,No,No
3955,3955,No,No,Yes,No,Yes,No,No,No
3956,3956,No,No,No,No,No,No,No,No
3957,3957,No,No,No,No,No,No,No,No
3958,3958,No,No,Yes,No,No,No,No,No
3959,3959,No,No,Yes,No,No,No,No,No
3960,3960,No,No,No,No,No,No,No,No
3961,3961,No,No,No,No,No,No,No,No
3962,3962,No,No,No,No,No,No,No,No
3963,3963,No,No,No,No,Yes,No,No,No
3964,3964,No,No,No,No,No,No,No,No
3965,3965,No,No,No,No,No,No,No,No
3966,3966,No,No,No,No,No,No,No,No
3967,3967,No,No,No,No,No,No,No,No
3968,3968,No,No,No,No,No,No,No,No
3969,3969,No,No,No,No,No,No,No,No
3970,3970,No,No,Yes,No,No,No,No,No
3971,3971,No,No,No,No,No,No,No,No
3972,3972,No,No,No,No,No,No,No,No
3973,3973,No,No,No,No,No,No,No,No
3974,3974,No,No,No,No,No,No,No,No
3975,3975,No,No,No,No,No,No,No,No
3976,3976,No,No,No,No,No,No,No,No
3977,3977,No,No,No,No,No,No,No,No
3978,3978,No,No,No,No,No,No,No,No
3979,3979,No,No,No,No,No,No,No,No
3980,3980,No,No,No,No,No,No,No,No
3981,3981,No,No,No,No,No,No,No,No
3982,3982,No,No,No,No,No,No,No,No
3983,3983,No,No,No,No,No,No,No,No
3984,3984,No,No,No,No,No,No,No,No
3985,3985,No,No,No,No,No,No,No,No
3986,3986,No,No,No,No,No,No,No,No
3987,3987,No,No,No,No,No,No,No,No
3988,3988,No,No,No,No,No,No,No,No
3989,3989,No,No,No,No,No,No,No,No
3990,3990,No,No,No,No,No,No,No,No
3991,3991,No,No,No,No,No,No,No,No
3992,3992,No,No,No,No,No,No,No,No
3993,3993,No,No,Yes,No,Yes,No,No,No
3994,3994,No,No,No,No,No,No,No,No
3995,3995,No,No,No,No,No,No,No,No
3996,3996,No,No,No,No,No,No,No,No
3997,3997,No,No,No,No,No,No,No,No
3998,3998,No,No,No,No,No,No,No,No
3999,3999,No,No,No,No,No,No,No,No
4000,4000,No,No,No,No,No,No,No,No
4001,4001,No,No,No,No,No,No,No,No
4002,4002,No,No,No,No,No,No,No,No
4003,4003,No,No,Yes,No,Yes,No,No,No
4004,4004,No,No,No,No,No,No,No,No
4005,4005,No,No,No,No,No,No,No,No
4006,4006,No,No,No,No,No,No,No,No
4007,4007,No,No,No,No,No,No,No,No
4008,4008,No,No,No,No,No,No,No,No
4009,4009,No,No,No,No,No,No,No,No
4010,4010,No,No,No,No,No,No,No,No
4011,4011,No,No,No,No,No,No,No,No
4012,4012,No,No,No,No,No,No,No,No
4013,4013,No,No,Yes,No,No,No,No,No
4014,4014,No,No,No,No,No,No,No,No
4015,4015,No,No,Yes,No,No,No,No,No
4016,4016,No,No,No,No,No,No,No,No
4017,4017,No,No,No,No,No,No,No,No
4018,4018,No,No,No,No,No,No,No,No
4019,4019,No,No,No,No,No,No,No,No
4020,4020,No,No,No,No,No,No,No,No
4021,4021,No,No,No,No,No,No,No,No
4022,4022,No,No,No,No,No,No,No,No
4023,4023,No,No,No,No,No,No,No,No
4024,4024,No,No,No,No,No,No,No,No
4025,4025,No,No,No,No,No,No,No,No
4026,4026,No,No,No,No,No,No,No,No
4027,4027,No,No,No,No,No,No,No,No
4028,4028,No,No,No,No,Yes,No,No,No
4029,4029,No,No,No,No,No,No,No,No
4030,4030,No,No,No,No,No,No,No,No
4031,4031,No,No,Yes,No,No,No,No,No
4032,4032,No,No,No,No,No,No,No,No
4033,4033,No,No,No,No,No,No,No,No
4034,4034,No,No,No,No,No,No,No,No
4035,4035,No,No,No,No,No,No,No,No
4036,4036,No,No,No,No,No,No,No,No
4037,4037,No,No,No,No,No,No,No,No
4038,4038,No,No,No,No,No,No,No,No
4039,4039,No,No,No,No,No,No,No,No
4040,4040,No,No,No,No,No,No,No,No
4041,4041,No,No,No,No,No,No,No,No
4042,4042,No,No,Yes,No,No,No,No,No
4043,4043,No,No,No,No,No,No,No,No
4044,4044,No,No,No,No,No,No,No,No
4045,4045,No,No,No,No,No,No,No,No
4046,4046,No,No,Yes,No,No,No,No,No
4047,4047,No,No,No,No,No,No,No,No
4048,4048,No,No,No,No,No,No,No,No
4049,4049,No,No,No,No,No,No,No,No
4050,4050,No,No,No,No,No,No,No,No
4051,4051,No,No,No,No,No,No,No,No
4052,4052,No,No,No,No,No,No,No,No
4053,4053,No,No,No,No,No,No,No,No
4054,4054,No,No,No,No,No,No,No,No
4055,4055,No,No,Yes,Yes,Yes,No,No,No
4056,4056,No,No,No,No,No,No,No,No
4057,4057,No,No,No,No,No,No,No,No
4058,4058,No,No,Yes,No,No,No,No,No
4059,4059,No,No,No,No,No,No,No,No
4060,4060,No,No,No,No,No,No,No,No
4061,4061,No,No,No,No,No,No,No,No
4062,4062,No,No,No,No,No,No,No,No
4063,4063,No,No,No,No,No,No,No,No
4064,4064,No,No,No,No,No,No,No,No
4065,4065,No,No,No,No,No,No,No,No
4066,4066,No,No,No,No,No,No,No,No
4067,4067,No,No,No,No,No,No,No,No
4068,4068,No,No,No,No,No,No,No,No
4069,4069,No,No,No,No,No,No,No,No
4070,4070,No,No,No,No,No,No,No,No
4071,4071,No,No,No,No,Yes,No,No,No
4072,4072,No,No,No,No,No,No,No,No
4073,4073,No,No,No,No,No,No,No,No
4074,4074,No,No,No,No,No,No,No,No
4075,4075,No,No,No,No,No,No,No,No
4076,4076,No,No,Yes,No,Yes,No,No,No
4077,4077,No,No,No,No,No,No,No,No
4078,4078,No,No,No,No,No,No,No,No
4079,4079,No,No,No,No,No,No,No,No
4080,4080,No,No,No,No,No,No,No,No
4081,4081,No,No,No,No,No,No,No,No
4082,4082,No,No,No,No,Yes,No,No,No
4083,4083,No,No,No,No,No,No,No,No
4084,4084,No,No,No,No,No,No,No,No
4085,4085,No,No,Yes,No,Yes,No,No,No
4086,4086,No,No,No,No,No,No,No,No
4087,4087,No,No,Yes,No,Yes,No,No,No
4088,4088,No,No,No,No,No,No,No,No
4089,4089,No,No,No,No,No,No,No,No
4090,4090,No,No,No,No,No,No,No,No
4091,4091,No,No,No,No,No,No,No,No
4092,4092,No,No,No,No,No,No,No,No
4093,4093,No,No,No,No,No,No,No,No
4094,4094,No,No,No,No,No,No,No,No
4095,4095,No,No,Yes,No,No,No,No,No
4096,4096,No,No,No,No,No,No,No,No
4097,4097,No,No,Yes,No,Yes,No,No,No
4098,4098,No,No,No,No,No,No,No,No
4099,4099,No,No,No,No,No,No,No,No
4100,4100,No,No,No,No,No,No,No,No
4101,4101,No,No,No,No,Yes,No,No,No
